 9510000001151 At_O2      12592.323 0.000 6.452e-04  1.000  9510000000000   1   1.00
 9510000001153 At_O2      12588.873 0.000 5.842e-04  1.000  9510000000000   1   1.00
 9510000001154 At_O2      12587.549 0.000 4.205e-03  1.000  9510000000000   1   1.00
 9510000001155 At_O2      12586.584 0.000 3.499e-04  1.000  9510000000000   1   1.00
 9510000001158 At_O2      12583.109 0.000 3.194e-04  1.000  9510000000000   1   1.00
 9510000001160 At_O2      12581.136 0.000 1.791e-04  1.000  9510000000000   1   1.00
 9510000001162 At_O2      12577.635 0.000 1.637e-04  1.000  9510000000000   1   1.00
 9510000001167 At_O2      12570.936 0.000 3.563e-03  1.000  9510000000000   1   1.00
 9510000001181 At_O2      12554.640 0.000 2.831e-03  1.000  9510000000000   1   1.00
 9510000001183 At_O2      12538.664 0.000 2.096e-03  1.000  9510000000000   1   1.00
 9510000001186 At_O2      12523.008 0.000 1.457e-03  1.000  9510000000000   1   1.00
 9510000001188 At_O2      12507.674 0.000 9.502e-04  1.000  9510000000000   1   1.00
 9510000001189 At_O2      12492.665 0.000 5.810e-04  1.000  9510000000000   1   1.00
 9510000001191 At_O2      12477.984 0.000 3.338e-04  1.000  9510000000000   1   1.00
 9510000001192 At_O2      12463.631 0.000 1.820e-04  1.000  9510000000000   1   1.00
 9510000001434 At_O2       7745.195 0.000 1.424e-04  1.000  9510000000000   1   1.00
 9510000001435 At_O2       7744.076 0.000 1.333e-04  1.000  9510000000000   1   1.00
 9510000001439 At_O2       7739.974 0.000 1.997e-04  1.000  9510000000000   1   1.00
 9510000001440 At_O2       7738.845 0.000 1.852e-04  1.000  9510000000000   1   1.00
 9510000001441 At_O2       7734.993 0.000 2.609e-04  1.000  9510000000000   1   1.00
 9510000001442 At_O2       7733.854 0.000 2.389e-04  1.000  9510000000000   1   1.00
 9510000001445 At_O2       7730.252 0.000 3.160e-04  1.000  9510000000000   1   1.00
 9510000001446 At_O2       7729.101 0.000 2.844e-04  1.000  9510000000000   1   1.00
 9510000001448 At_O2       7725.875 0.000 1.234e-04  1.000  9510000000000   1   1.00
 9510000001449 At_O2       7725.748 0.000 3.522e-04  1.000  9510000000000   1   1.00
 9510000001450 At_O2       7724.880 0.000 1.202e-04  1.000  9510000000000   1   1.00
 9510000001451 At_O2       7724.585 0.000 3.093e-04  1.000  9510000000000   1   1.00
 9510000001452 At_O2       7721.482 0.000 3.565e-04  1.000  9510000000000   1   1.00
 9510000001453 At_O2       7720.304 0.000 3.014e-04  1.000  9510000000000   1   1.00
 9510000001454 At_O2       7718.256 0.000 3.397e-04  1.000  9510000000000   1   1.00
 9510000001455 At_O2       7717.453 0.000 3.202e-04  1.000  9510000000000   1   1.00
 9510000001456 At_O2       7717.252 0.000 3.304e-04  1.000  9510000000000   1   1.00
 9510000001458 At_O2       7716.253 0.000 2.532e-04  1.000  9510000000000   1   1.00
 9510000001459 At_O2       7713.660 0.000 2.418e-04  1.000  9510000000000   1   1.00
 9510000001460 At_O2       7712.418 0.000 1.650e-04  1.000  9510000000000   1   1.00
