90101000000000 H_I            1.0   0.    9.799E-26  1.               999  -1   1.00  4861++ 2sp- 4 (Te = 1.30E+04 Ne = 1.00E+03) 
  101000022802 H_I         3664.700 0.    1.230E-03  1.      101000000000  -1   1.00  2(J=3/2)-28                                 
  101000022801 H_I         3664.653 0.    1.484E-03  1.      101000000000  -1   1.00  2(J=1/2)-28                                 
  101000022902 H_I         3663.427 0.    1.138E-03  1.      101000000000  -1   1.00  2(J=3/2)-29                                 
  101000022901 H_I         3663.380 0.    1.342E-03  1.      101000000000  -1   1.00  2(J=1/2)-29                                 
  101000023002 H_I         3662.279 0.    1.056E-03  1.      101000000000  -1   1.00  2(J=3/2)-30                                 
  101000023001 H_I         3662.233 0.    1.219E-03  1.      101000000000  -1   1.00  2(J=1/2)-30                                 
  101000023102 H_I         3661.242 0.    9.820E-04  1.      101000000000  -1   1.00  2(J=3/2)-31                                 
  101000023101 H_I         3661.195 0.    1.114E-03  1.      101000000000  -1   1.00  2(J=1/2)-31                                 
  101000023202 H_I         3660.301 0.    9.149E-04  1.      101000000000  -1   1.00  2(J=3/2)-32                                 
  101000023201 H_I         3660.254 0.    1.022E-03  1.      101000000000  -1   1.00  2(J=1/2)-32                                 
  101000023302 H_I         3659.444 0.    8.541E-04  1.      101000000000  -1   1.00  2(J=3/2)-33                                 
  101000023301 H_I         3659.397 0.    9.412E-04  1.      101000000000  -1   1.00  2(J=1/2)-33                                 
  101000023402 H_I         3658.662 0.    7.986E-04  1.      101000000000  -1   1.00  2(J=3/2)-34                                 
  101000023401 H_I         3658.615 0.    8.707E-04  1.      101000000000  -1   1.00  2(J=1/2)-34                                 
  101000023502 H_I         3657.947 0.    7.479E-04  1.      101000000000  -1   1.00  2(J=3/2)-35                                 
  101000023501 H_I         3657.900 0.    8.082E-04  1.      101000000000  -1   1.00  2(J=1/2)-35                                 
  101000023602 H_I         3657.290 0.    7.014E-04  1.      101000000000  -1   1.00  2(J=3/2)-36                                 
  101000023601 H_I         3657.244 0.    7.525E-04  1.      101000000000  -1   1.00  2(J=1/2)-36                                 
  101000023702 H_I         3656.687 0.    6.585E-04  1.      101000000000  -1   1.00  2(J=3/2)-37                                 
  101000023701 H_I         3656.640 0.    7.026E-04  1.      101000000000  -1   1.00  2(J=1/2)-37                                 
  101000023802 H_I         3656.130 0.    6.190E-04  1.      101000000000  -1   1.00  2(J=3/2)-38                                 
  101000023801 H_I         3656.084 0.    6.575E-04  1.      101000000000  -1   1.00  2(J=1/2)-38                                 
  101000023902 H_I         3655.616 0.    5.825E-04  1.      101000000000  -1   1.00  2(J=3/2)-39                                 
  101000023901 H_I         3655.569 0.    6.165E-04  1.      101000000000  -1   1.00  2(J=1/2)-39                                 
  101000024002 H_I         3655.140 0.    5.485E-04  1.      101000000000  -1   1.00  2(J=3/2)-40                                 
  101000024001 H_I         3655.094 0.    5.790E-04  1.      101000000000  -1   1.00  2(J=1/2)-40                                 
  101000024102 H_I         3654.699 0.    5.171E-04  1.      101000000000  -1   1.00  2(J=3/2)-41                                 
  101000024101 H_I         3654.652 0.    5.445E-04  1.      101000000000  -1   1.00  2(J=1/2)-41                                 
  101000024202 H_I         3654.289 0.    4.878E-04  1.      101000000000  -1   1.00  2(J=3/2)-42                                 
  101000024201 H_I         3654.242 0.    5.129E-04  1.      101000000000  -1   1.00  2(J=1/2)-42                                 
  101000024302 H_I         3653.907 0.    4.606E-04  1.      101000000000  -1   1.00  2(J=3/2)-43                                 
  101000024301 H_I         3653.860 0.    4.836E-04  1.      101000000000  -1   1.00  2(J=1/2)-43                                 
  101000024402 H_I         3653.551 0.    4.352E-04  1.      101000000000  -1   1.00  2(J=3/2)-44                                 
  101000024401 H_I         3653.504 0.    4.564E-04  1.      101000000000  -1   1.00  2(J=1/2)-44                                 
  101000024502 H_I         3653.219 0.    4.115E-04  1.      101000000000  -1   1.00  2(J=3/2)-45                                 
  101000024501 H_I         3653.172 0.    4.312E-04  1.      101000000000  -1   1.00  2(J=1/2)-45                                 
  101000024602 H_I         3652.908 0.    3.894E-04  1.      101000000000  -1   1.00  2(J=3/2)-46                                 
  101000024601 H_I         3652.861 0.    4.078E-04  1.      101000000000  -1   1.00  2(J=1/2)-46                                 
  101000024702 H_I         3652.617 0.    3.688E-04  1.      101000000000  -1   1.00  2(J=3/2)-47                                 
  101000024701 H_I         3652.570 0.    3.860E-04  1.      101000000000  -1   1.00  2(J=1/2)-47                                 
  101000024802 H_I         3652.343 0.    3.494E-04  1.      101000000000  -1   1.00  2(J=3/2)-48                                 
  101000024801 H_I         3652.297 0.    3.657E-04  1.      101000000000  -1   1.00  2(J=1/2)-48                                 
  101000024902 H_I         3652.087 0.    3.315E-04  1.      101000000000  -1   1.00  2(J=3/2)-49                                 
  101000024901 H_I         3652.040 0.    3.467E-04  1.      101000000000  -1   1.00  2(J=1/2)-49                                 
  101000205001 H_I         3651.822 0.    6.457E-04  1.      101000000000  -1   1.00  2p_s2-50                                    
  101000205101 H_I         3651.594 0.    6.137E-04  1.      101000000000  -1   1.00  2p_s2-51                                    
  101000205201 H_I         3651.380 0.    5.838E-04  1.      101000000000  -1   1.00  2p_s2-52                                    
  101000205301 H_I         3651.178 0.    5.559E-04  1.      101000000000  -1   1.00  2p_s2-53                                    
  101000205401 H_I         3650.987 0.    5.298E-04  1.      101000000000  -1   1.00  2p_s2-54                                    
  101000205501 H_I         3650.806 0.    5.054E-04  1.      101000000000  -1   1.00  2p_s2-55                                    
  101000205601 H_I         3650.635 0.    4.826E-04  1.      101000000000  -1   1.00  2p_s2-56                                    
  101000205701 H_I         3650.473 0.    4.611E-04  1.      101000000000  -1   1.00  2p_s2-57                                    
  101000205801 H_I         3650.319 0.    4.410E-04  1.      101000000000  -1   1.00  2p_s2-58                                    
  101000205901 H_I         3650.173 0.    4.221E-04  1.      101000000000  -1   1.00  2p_s2-59                                    
  101000206001 H_I         3650.034 0.    4.044E-04  1.      101000000000  -1   1.00  2p_s2-60                                    
  101000206101 H_I         3649.902 0.    3.877E-04  1.      101000000000  -1   1.00  2p_s2-61                                    
  101000206201 H_I         3649.776 0.    3.719E-04  1.      101000000000  -1   1.00  2p_s2-62                                    
  101000206301 H_I         3649.657 0.    3.571E-04  1.      101000000000  -1   1.00  2p_s2-63                                    
  101000206401 H_I         3649.543 0.    3.431E-04  1.      101000000000  -1   1.00  2p_s2-64                                    
  101000206501 H_I         3649.434 0.    3.298E-04  1.      101000000000  -1   1.00  2p_s2-65                                    
  101000206601 H_I         3649.330 0.    3.172E-04  1.      101000000000  -1   1.00  2p_s2-66                                    
  101000206701 H_I         3649.230 0.    3.052E-04  1.      101000000000  -1   1.00  2p_s2-67                                    
  101000206801 H_I         3649.135 0.    2.939E-04  1.      101000000000  -1   1.00  2p_s2-68                                    
  101000206901 H_I         3649.044 0.    2.831E-04  1.      101000000000  -1   1.00  2p_s2-69                                    
  101000207001 H_I         3648.957 0.    2.728E-04  1.      101000000000  -1   1.00  2p_s2-70                                    
  101000207101 H_I         3648.874 0.    2.630E-04  1.      101000000000  -1   1.00  2p_s2-71                                    
  101000207201 H_I         3648.794 0.    2.536E-04  1.      101000000000  -1   1.00  2p_s2-72                                    
  101000207301 H_I         3648.717 0.    2.447E-04  1.      101000000000  -1   1.00  2p_s2-73                                    
  101000207401 H_I         3648.644 0.    2.362E-04  1.      101000000000  -1   1.00  2p_s2-74                                    
  101000207501 H_I         3648.573 0.    2.281E-04  1.      101000000000  -1   1.00  2p_s2-75                                    
  101000207601 H_I         3648.505 0.    2.202E-04  1.      101000000000  -1   1.00  2p_s2-76                                    
  101000207701 H_I         3648.440 0.    2.128E-04  1.      101000000000  -1   1.00  2p_s2-77                                    
  101000207801 H_I         3648.377 0.    2.057E-04  1.      101000000000  -1   1.00  2p_s2-78                                    
  101000207901 H_I         3648.317 0.    1.988E-04  1.      101000000000  -1   1.00  2p_s2-79                                    
  101000208001 H_I         3648.259 0.    1.923E-04  1.      101000000000  -1   1.00  2p_s2-80                                    
  101000208101 H_I         3648.203 0.    1.860E-04  1.      101000000000  -1   1.00  2p_s2-81                                    
  101000208201 H_I         3648.149 0.    1.800E-04  1.      101000000000  -1   1.00  2p_s2-82                                    
  101000208301 H_I         3648.097 0.    1.742E-04  1.      101000000000  -1   1.00  2p_s2-83                                    
  101000208401 H_I         3648.047 0.    1.686E-04  1.      101000000000  -1   1.00  2p_s2-84                                    
  101000208501 H_I         3647.998 0.    1.633E-04  1.      101000000000  -1   1.00  2p_s2-85                                    
  101000208601 H_I         3647.951 0.    1.582E-04  1.      101000000000  -1   1.00  2p_s2-86                                    
  101000208701 H_I         3647.906 0.    1.533E-04  1.      101000000000  -1   1.00  2p_s2-87                                    
  101000208801 H_I         3647.863 0.    1.484E-04  1.      101000000000  -1   1.00  2p_s2-88                                    
  101000208901 H_I         3647.821 0.    1.439E-04  1.      101000000000  -1   1.00  2p_s2-89                                    
  101000209001 H_I         3647.780 0.    1.396E-04  1.      101000000000  -1   1.00  2p_s2-90                                    
  101000209101 H_I         3647.741 0.    1.353E-04  1.      101000000000  -1   1.00  2p_s2-91                                    
  101000209201 H_I         3647.702 0.    1.313E-04  1.      101000000000  -1   1.00  2p_s2-92                                    
  101000209301 H_I         3647.666 0.    1.274E-04  1.      101000000000  -1   1.00  2p_s2-93                                    
  101000209401 H_I         3647.630 0.    1.236E-04  1.      101000000000  -1   1.00  2p_s2-94                                    
  101000209501 H_I         3647.595 0.    1.200E-04  1.      101000000000  -1   1.00  2p_s2-95                                    
  101000209601 H_I         3647.562 0.    1.165E-04  1.      101000000000  -1   1.00  2p_s2-96                                    
  101000209701 H_I         3647.529 0.    1.131E-04  1.      101000000000  -1   1.00  2p_s2-97                                    
  101000209801 H_I         3647.498 0.    1.099E-04  1.      101000000000  -1   1.00  2p_s2-98                                    
  101000209901 H_I         3647.467 0.    1.068E-04  1.      101000000000  -1   1.00  2p_s2-99                                    
  101000210001 H_I         3647.438 0.    1.038E-04  1.      101000000000  -1   1.00  2p_s2-100                                   
  101000210101 H_I         3647.409 0.    1.012E-04  1.      101000000000  -1   1.00  2p_s2-101                                   
  101000210201 H_I         3647.381 0.    9.829E-05  1.      101000000000  -1   1.00  2p_s2-102                                   
  101000210301 H_I         3647.354 0.    9.560E-05  1.      101000000000  -1   1.00  2p_s2-103                                   
  101000210401 H_I         3647.327 0.    9.297E-05  1.      101000000000  -1   1.00  2p_s2-104                                   
  101000210501 H_I         3647.302 0.    9.043E-05  1.      101000000000  -1   1.00  2p_s2-105                                   
  101000210601 H_I         3647.277 0.    8.799E-05  1.      101000000000  -1   1.00  2p_s2-106                                   
  101000210701 H_I         3647.253 0.    8.563E-05  1.      101000000000  -1   1.00  2p_s2-107                                   
  101000210801 H_I         3647.229 0.    8.335E-05  1.      101000000000  -1   1.00  2p_s2-108                                   
  101000210901 H_I         3647.206 0.    8.114E-05  1.      101000000000  -1   1.00  2p_s2-109                                   
  101000211001 H_I         3647.184 0.    7.901E-05  1.      101000000000  -1   1.00  2p_s2-110                                   
  101000211101 H_I         3647.163 0.    7.696E-05  1.      101000000000  -1   1.00  2p_s2-111                                   
  101000211201 H_I         3647.142 0.    7.498E-05  1.      101000000000  -1   1.00  2p_s2-112                                   
  101000211301 H_I         3647.121 0.    7.305E-05  1.      101000000000  -1   1.00  2p_s2-113                                   
  101000211401 H_I         3647.101 0.    7.119E-05  1.      101000000000  -1   1.00  2p_s2-114                                   
  101000211501 H_I         3647.082 0.    6.940E-05  1.      101000000000  -1   1.00  2p_s2-115                                   
  101000211601 H_I         3647.063 0.    6.766E-05  1.      101000000000  -1   1.00  2p_s2-116                                   
  101000211701 H_I         3647.044 0.    6.597E-05  1.      101000000000  -1   1.00  2p_s2-117                                   
  101000211801 H_I         3647.026 0.    6.435E-05  1.      101000000000  -1   1.00  2p_s2-118                                   
  101000211901 H_I         3647.009 0.    6.278E-05  1.      101000000000  -1   1.00  2p_s2-119                                   
