  3 20  2.4900  2.8900  2.7900  2.6500  2.6200  2.6900  2.8700  3.1800  3.6600
  3 21  9.8900 11.3000 11.8000 12.2000 12.5000 13.2000 14.1000 15.2000 16.7000
  4  5  1.7500  1.6600  1.5100  1.4400  1.4800  1.7400  1.8100  1.6400  1.2100
  4  6  1.7100  1.8200  1.9100  1.9600  2.0500  2.4200  2.5300  2.2900  1.7200
  4  7  1.9600  2.1900  2.5300  2.5900  2.6900  3.1800  3.3100  2.9900  2.2400
  4  8  7.3900  7.8000  8.3300  8.1900  7.6900  7.3100  6.9800  6.0300  4.4600
  4  9  0.9820  1.2500  1.5800  1.4900  1.3600  1.2200  1.1100  0.9700  0.7750
  4 10  0.4060  0.4290  0.4380  0.4310  0.4050  0.3740  0.3340  0.2700  0.1850
  4 11  1.2500  1.3000  1.3300  1.3000  1.2200  1.1200  1.0100  0.8150  0.5460
  4 12  1.9200  2.0800  2.2500  2.2300  2.1000  1.9500  1.7700  1.4400  0.9800
  4 13  3.5500  3.9400  4.3700  4.6600  4.8600  5.7500  5.9600  5.2700  3.9200
  4 14  0.8370  1.0400  1.0700  0.8700  0.7580  0.5980  0.4770  0.3880  0.3140
  4 15 18.9000 21.1000 21.9000 22.4000 23.0000 24.3000 25.9000 28.0000 30.7000
  4 16  1.0200  1.0500  1.0500  1.0200  0.9710  0.9190  0.9290  0.9470  0.8950
  4 17  1.0500  1.2000  1.2600  1.1700  1.0700  0.9700  0.9650  0.9870  0.9210
  4 18  1.1500  1.3500  1.4400  1.4100  1.3300  1.2300  1.2300  1.2100  1.0300
  4 19  0.5410  0.5160  0.4650  0.4250  0.3980  0.3730  0.3890  0.4920  0.5900
  4 20  0.6850  0.7470  0.7060  0.6520  0.6190  0.5980  0.6160  0.6250  0.5630
  4 21  0.7630  0.8390  0.8840  0.9000  0.8820  0.8690  0.8950  0.9040  0.8120
  5  6  6.1800  6.6300  6.8600  8.3000  8.7600  8.6400  8.0700  7.0600  5.3800
  5  7  2.8000  2.8800  2.9700  3.1500  3.2600  3.4200  3.4400  3.1800  2.5400
  5  8  4.5200  4.4500  4.2100  3.7500  3.4600  3.2000  3.0000  2.7000  2.1700
  5  9  0.1080  0.1500  0.1850  0.1740  0.1610  0.1550  0.1410  0.1170  0.0868
  5 10  0.6140  0.6800  0.7150  0.8640  0.9640  0.9480  0.8510  0.7180  0.5550
  5 11  1.8500  1.8500  1.9300  2.2500  2.5300  2.5500  2.2800  1.9000  1.4000
  5 12  1.7500  1.9500  2.1200  2.3500  2.4900  2.4800  2.2700  1.9300  1.4400
  5 13  4.7900  5.1800  5.3600  5.4900  5.5000  5.3200  4.9500  4.3700  3.4500
  5 14  0.0475  0.1200  0.2060  0.2320  0.2100  0.1680  0.1400  0.1190  0.0958
  5 15  2.5600  2.0500  1.6700  1.3600  1.1100  0.8020  0.6770  0.6230  0.5540
  5 16  5.8900  6.3700  6.3500  6.1300  6.0600  6.1800  6.5100  6.9700  7.4000
  5 17  1.5600  1.6000  1.5000  1.3300  1.2500  1.2200  1.2800  1.3600  1.3300
  5 18  0.3250  0.3510  0.3220  0.2800  0.2590  0.2590  0.3040  0.3470  0.3220
  5 19  7.3200  7.5500  7.6400  7.7500  7.8800  8.2700  8.9100  9.8900 11.2000
  5 20  1.2100  1.3400  1.3500  1.3100  1.3000  1.3200  1.4100  1.4900  1.4800
  5 21  0.3270  0.3670  0.3880  0.3950  0.4000  0.4280  0.4820  0.5210  0.4780
  6  7  7.2500  7.7000  8.7100 10.6000 11.1000 11.0000 10.3000  9.1400  7.1400
  6  8  6.2300  5.8800  5.5000  4.9200  4.5300  4.1600  3.8800  3.4800  2.8100
  6  9  0.1380  0.1860  0.2270  0.2230  0.2120  0.2090  0.1920  0.1840  0.2260
  6 10  0.8560  0.8480  0.8500  0.9610  1.0800  1.1100  0.9970  0.8170  0.5900
  6 11  2.1700  2.2800  2.3900  2.7700  3.0000  2.9600  2.6900  2.3000  1.7900
  6 12  2.9400  3.2700  3.6000  4.1300  4.5000  4.4900  4.0700  3.4400  2.6000
  6 13  6.6900  7.2300  7.4900  7.6700  7.6800  7.4400  6.9400  6.2000  5.1000
  6 14  0.0710  0.1310  0.2280  0.2920  0.2750  0.2250  0.1910  0.1830  0.1800
  6 15  0.8650  1.2100  1.5800  1.5200  1.2900  0.9620  0.8270  0.8170  0.8040
  6 16  3.4300  2.8100  2.2700  1.5700  1.2200  0.9600  0.9400  1.0100  0.9880
  6 17  7.7100  8.0000  8.0700  7.8400  7.7600  7.8800  8.2600  8.9300  9.6000
  6 18  1.4900  1.6900  1.6400  1.4500  1.3500  1.3200  1.4100  1.5400  1.5200
  6 19  1.3700  1.3200  0.9900  0.7470  0.6750  0.6380  0.7220  1.2200  1.8100
  6 20  9.9300 11.1000 11.6000 11.8000 12.1000 12.7000 13.7000 15.2000 17.3000
  6 21  1.1200  1.2500  1.2600  1.2400  1.2300  1.2700  1.3700  1.5200  1.5300
  7  8  7.8400  7.3400  6.7000  5.9200  5.4400  4.9700  4.6400  4.1500  3.3300
  7  9  0.1630  0.2250  0.2860  0.2820  0.2670  0.2630  0.2430  0.2410  0.3210
  7 10  0.8250  0.7700  0.7620  0.8020  0.8200  0.8140  0.7710  0.6780  0.5190
  7 11  2.2600  2.3900  2.5500  2.8700  3.0900  3.1300  2.8700  2.4300  1.8200
  7 12  4.7000  5.2100  5.7300  6.7800  7.4700  7.4200  6.6900  5.6500  4.3300
  7 13  8.5800  9.2700  9.6000  9.8400  9.8600  9.5600  8.9300  7.9900  6.6200
  7 14  0.3220  0.3670  0.3780  0.3860  0.3510  0.2840  0.2400  0.2310  0.2300
  7 15  1.7400  1.7500  1.7600  1.7400  1.5100  1.1500  0.9930  0.9810  0.9580
  7 16  0.9220  1.2200  1.0900  0.7540  0.5780  0.4500  0.4560  0.5460  0.5990
  7 17  3.2400  3.3300  3.0000  2.1500  1.7500  1.4700  1.5200  1.8200  2.0500
  7 18  9.0500  9.9800 10.0000  9.6900  9.5800  9.6900 10.1000 10.7000 11.0000
  7 19  0.3380  0.3890  0.3250  0.2450  0.2240  0.2280  0.3560  1.1200  2.0700
  7 20  1.2400  1.2900  1.0800  0.8800  0.8220  0.8090  0.8650  0.9500  0.9340
  7 21 14.6000 16.6000 17.2000 17.4000 17.7000 18.6000 19.9000 22.1000 25.0000
  8  9  1.8700  2.2800  2.3800  1.9300  1.6900  1.6200  1.5200  1.2700  0.8710
  8 10  0.2960  0.3360  0.4170  0.5040  0.5480  0.5810  0.5660  0.5060  0.3910
  8 11  0.8670  1.0400  1.3000  1.5300  1.6300  1.7100  1.6500  1.4800  1.1700
  8 12  2.5800  3.1400  3.6000  3.7900  3.8400  3.8200  3.6400  3.2100  2.4300
  8 13  3.7300  3.9800  4.0700  4.5600  5.3700  6.6300  6.7100  5.8800  4.3900
  8 14  1.3400  1.7500  2.3600  2.2100  1.9600  1.6100  1.3300  1.1300  1.0100
  8 15  4.8600  5.3700  5.3900  5.1700  5.0500  4.8500  4.7700  4.7700  4.6300
  8 16  0.8840  0.9800  1.0800  0.9820  0.8780  0.7410  0.6980  0.6870  0.6130
  8 17  1.7200  1.8700  1.7300  1.3600  1.1800  0.9740  0.9100  0.9090  0.8370
  8 18  1.5500  1.5700  1.4300  1.3200  1.2300  1.0800  1.0400  1.0300  0.9090
  8 19  0.5690  0.5750  0.5640  0.5960  0.5730  0.4990  0.4730  0.5220  0.5520
  8 20  0.7260  0.8330  0.8000  0.7600  0.7220  0.6600  0.6510  0.6570  0.5870
  8 21  0.8880  0.9450  0.9840  1.0200  0.9940  0.9240  0.9120  0.9030  0.7880
  9 10  0.0729  0.0678  0.0590  0.0556  0.0518  0.0507  0.0498  0.0434  0.0304
  9 11  0.1730  0.1610  0.1490  0.1490  0.1390  0.1330  0.1230  0.1000  0.0650
  9 12  0.2290  0.2210  0.2400  0.2530  0.2390  0.2340  0.2180  0.1890  0.1670
  9 13  0.1010  0.1080  0.1220  0.2200  0.4130  0.7200  0.7800  0.7480  0.7340
  9 14  1.4100  1.8500  2.3700  2.1000  1.8400  1.4900  1.2200  1.0100  0.7890
  9 15  0.5810  0.6650  0.5950  0.4660  0.4030  0.3020  0.2550  0.2760  0.3070
