90301300000000 Li_I           1.000 0.000 1.000e+00  1.000  0000000000999   1   1.00 3 1 6707.8  2s-2p
 0301300002001 Li_I        6707.910 0.000 5.000e-01  1.000  0301300000000   1   1.00 2 1 
 0301300003001 Li_I        6707.760 0.000 1.000e+00  1.000  0301300000000   1   1.00 3 1 
90402300000000 Be_II          1.000 0.000 1.000e+00  1.000  0000000000999   1   1.00 3 1 3130.4  2s-2p
 0402300002001 Be_II       3131.067 0.000 5.000e-01  1.000  0402300000000   1   1.00 2 1 
 0402300003001 Be_II       3130.422 0.000 1.000e+00  1.000  0402300000000   1   1.00 3 1
90503300000000 B_III          1.000 0.000 1.000e+00  1.000  0000000000999   1   1.00 3 1 2065.8  2s-2p
 0503300002001 B_III       2067.236 0.000 5.000e-01  1.000  0503300000000   1   1.00 2 1 
 0503300003001 B_III       2065.779 0.000 1.000e+00  1.000  0503300000000   1   1.00 3 1
91101300000000 Na_I           1.000 0.000 1.000e+00  1.000  0000000000999   1   1.00 3 1 5890.0
 1101300002001 Na_I        5895.924 0.000 5.000e-01  1.000  1101300000000   1   1.00 2 1
 1101300003001 Na_I        5889.951 0.000 1.000e+00  1.000  1101300000000   1   1.00 3 1
91202300000000 Mg_II          1.000 0.000 1.000e+00  1.000  0000000000999   1   1.00 3 1 2795.5
 1202300002001 Mg_II       2802.705 0.000 5.050e-01  1.000  1202300000000   1   1.00 2 1
 1202300003001 Mg_II       2795.528 0.000 1.000e+00  1.000  1202300000000   1   1.00 3 1
91901300000000 K_I            1.000 0.000 1.000e+00  1.000  0000000000999   1   1.00 3 1 7664.9 2S-2P*
 1901300002001 K_I         7698.965 0.000 5.000e-01  1.000  1901300000000   1   1.00 2 1 res
 1901300003001 K_I         7664.899 0.000 1.000e+00  1.000  1901300000000   1   1.00 3 1 res
91901400000000 K_I            1.000 0.000 1.000e+00  1.000  0000000000999   1   1.00 4 2 12522. 2P*-2S
 1901400004002 K_I        12432.298 0.000 5.000e-01  1.000  1901400000000   1   1.00 4 2  
 1901400004003 K_I        12522.165 0.000 1.000e+00  1.000  1901400000000   1   1.00 4 3
 1901400005003 K_I        11772.866 0.000 1.000e+00  1.000  1901400000000   1   1.00 5 3 (11773.) 2P*-2D *Om/Om
 1901400006002 K_I        11690.242 0.000 8.554e-01  1.000  1901400000000   1   1.00 6 2 *Om/Om
 1901400006003 K_I        11769.667 0.000 1.676e-01  1.000  1901400000000   1   1.00 6 3 *Om/Om
92002300000000 Ca_II          1.000 0.000 1.000e+00  1.000  0000000000999   1   1.00 3 1 7291.5 2S-2D
 2002300002001 Ca_II       7323.884 0.000 6.794e-01  1.000  2002300000000   1   1.00 2 1
 2002300003001 Ca_II       7291.465 0.000 1.000e+00  1.000  2002300000000   1   1.00 3 1
92002500000000 Ca_II          1.000 0.000 1.000e+00  1.000  0000000000999   1   1.00 5 1 3933.7 2S-2P*
 2002500004001 Ca_II       3968.468 0.000 5.080e-01  1.000  2002500000000   1   1.00 4 1 res opt depth
 2002500004002 Ca_II       8662.135 0.000 1.616e-02  1.000  2002500000000   1   1.00 4 2
 2002500005001 Ca_II       3933.663 0.000 1.000e+00  1.000  2002500000000   1   1.00 5 1 res opt depth
 2002500005002 Ca_II       8498.018 0.000 3.312e-03  1.000  2002500000000   1   1.00 5 2
 2002500005003 Ca_II       8542.086 0.000 2.931e-02  1.000  2002500000000   1   1.00 5 3 2D-2P*
92002600000000 Ca_II          1.000 0.000 1.000e+00  1.000  0000000000999   1   1.00 6 5 3736.9 **lev 6 ?
 2002600006004 Ca_II       3706.024 0.000 5.054e-01  1.000  2002600000000   1   1.00 6 4
 2002600006005 Ca_II       3736.902 0.000 1.000e+00  1.000  2002600000000   1   1.00 6 5
95501300000000 Rb_I           1.000 0.000 1.000e+00  1.000  0000000000999   1   1.00 2 1 8521.1 2S-2P*
 5501300002001 Rb_I        7947.603 0.000 4.764e-01  1.000  5501300000000   1   1.00 2 1 res
 5501300003001 Rb_I        7800.268 0.000 1.000e+00  1.000  5501300000000   1   1.00 3 1 res
95501500000000 Rb_I           1.000 0.000 1.000e+00  1.000  0000000000999   1   1.00 4 3 15289. 2P*-2D
 5501500004002 Rb_I       15289.480 0.000 6.916e-01  1.000  5501500000000   1   1.00 4 3
 5501500004003 Rb_I       14752.410 0.000 6.775e-02  1.000  5501500000000   1   1.00 5 2
 5501500005001 Rb_I       15288.430 0.000 1.000e+00  1.000  5501500000000   1   1.00 5 3
93802300000000 Sr_II          1.000 0.000 1.000e+00  1.000  0000000000999   1   1.00 3 1 6738.4 2S-2D
 3802300002001 Sr_II       6868.171 0.000 6.670e-01  1.000  3802300000000   1   1.00 2 1 *Om/Om?
 3802300003001 Sr_II       6738.392 0.000 1.000e+00  1.000  3802300000000   1   1.00 3 1 
93802500000000 Sr_II          1.000 0.000 1.000e+00  1.000  0000000000999   1   1.00 5 1 4077.7 2S-2P*
 3802500004001 Sr_II       4215.519 0.000 4.884e-01  1.000  3802500000000   1   1.00 4 1 res opt depth
 3802500004002 Sr_II      10914.887 0.000 1.100e-02  1.000  3802500000000   1   1.00 4 2
 3802500005001 Sr_II       4077.709 0.000 1.000e+00  1.000  3802500000000   1   1.00 5 1 res opt depth
 3802500005002 Sr_II      10036.653 0.000 2.881e-03  1.000  3802500000000   1   1.00 5 2 2D-2P*
 3802500005003 Sr_II      10327.311 0.000 2.436e-01  1.000  3802500000000   1   1.00 5 3 
95501300000000 Cs_I           1.000 0.000 1.000e+00  1.000  0000000000999   1   1.00 3 1 8521.1 2S-2P*
 5501300002001 Cs_I        8943.474 0.000 4.764e-01  1.000  5501300000000   1   1.00 2 1 res
 5501300003001 Cs_I        8521.132 0.000 1.000e+00  1.000  5501300000000   1   1.00 3 1 res
95501500000000 Cs_I           1.000 0.000 1.000e+00  1.000  0000000000999   1   1.00 5 3 34909. 2P*-2D
 5501500004002 Cs_I       30111.515 0.000 6.916e-01  1.000  5501500000000   1   1.00 4 2
 5501500004003 Cs_I       36140.881 0.000 6.775e-02  1.000  5501500000000   1   1.00 4 3
 5501500005001 Cs_I        6848.906 0.000 1.450e-04  1.000  5501500000000   1   1.00 5 1
 5501500005003 Cs_I       34909.677 0.000 1.000e+00  1.000  5501500000000   1   1.00 5 3
95602300000000 Ba_II          1.000 0.000 1.000e+00  1.000  0000000000999   1   1.00 3 1 17617. 2S-2D
 5602300002001 Ba_II      20517.652 0.000 6.670e-01  1.000  5602300000000   1   1.00 2 1 A_ijOm?
 5602300003001 Ba_II      17616.933 0.000 1.000e+00  1.000  5602300000000   1   1.00 3 1 Br_2D-2D?
95602500000000 Ba_II          1.000 0.000 1.000e+00  1.000  0000300000999   1   1.00 5 1 4554.0 2D-2P*
 5602500004001 Ba_II       4934.075 0.000 4.875e-01  1.000  5602500000000   1   1.00 4 1 res opt depth
 5602500004002 Ba_II       6496.895 0.000 1.204e-01  1.000  5602500000000   1   1.00 4 2
 5602500005001 Ba_II       4554.032 0.000 1.000e+00  1.000  5602500000000   1   1.00 5 1 res opt depth
 5602500005002 Ba_II       5853.672 0.000 4.205e-02  1.000  5602500000000   1   1.00 5 2 
 5602500005003 Ba_II       6141.710 0.000 2.752e-01  1.000  5602500000000   1   1.00 5 3 
92901200000000 Cu_I           1.000 0.000 1.000e+00  1.000  0000000000999   1   1.00 2 1 7664.9 2S-2D
 2901200002001 Cu_I        8924.034 0.000 1.000e+00  1.000  2901200000000   1   1.00 2 1 res
 2901200003001 Cu_I        7547.688 0.000 5.000e-01  1.000  2901200000000   1   1.00 3 1 res
93002300000000 Zn_II          1.000 0.000 1.000e+00  1.000  0000000000999   1   1.00 2 1 85 2S-2P*
 3002300002001 Zn_II       2062.000 0.000 4.764e-01  1.000  3002300000000   1   1.00 2 1 res
 3002300003001 Zn_II       2025.480 0.000 1.000e+00  1.000  3002300000000   1   1.00 3 1 res
93103300000000 Ga_III         1.000 0.000 1.000e+00  1.000  0000000000999   1   1.00 2 1 85 2S-2P*
 3103300002001 Ga_III      1534.462 0.000 4.764e-01  1.000  3103300000000   1   1.00 2 1 res
 3103300003001 Ga_III      1495.045 0.000 1.000e+00  1.000  3103300000000   1   1.00 3 1 res
93204300000000 Ge_IV          1.000 0.000 1.000e+00  1.000  0000000000999   1   1.00 2 1 85 2S-2P*
 3204300002001 Ge_IV       1229.840 0.000 4.764e-01  1.000  3204300000000   1   1.00 2 1 res
 3204300003001 Ge_IV       1189.028 0.000 1.000e+00  1.000  3204300000000   1   1.00 3 1 res
94701300000000 Ag_I           1.000 0.000 1.000e+00  1.000  0000000000999   1   1.00 3 1 7664.9 2S-2D
 4701300002001 Ag_I        3382.885 0.000 5.000e-01  1.000  4701300000000   1   1.00 2 1 res
 4701300003001 Ag_I        3280.683 0.000 1.000e+00  1.000  4701300000000   1   1.00 3 1 res
94802300000000 Cd_II          1.000 0.000 1.000e+00  1.000  0000000000999   1   1.00 3 1 85 2S-2P*
 4802300002001 Cd_II       2265.009 0.000 5.000e-01  1.000  4802300000000   1   1.00 2 1 res
 4802300003001 Cd_II       2144.391 0.000 1.000e+00  1.000  4802300000000   1   1.00 3 1 res
94903300000000 In_III         1.000 0.000 1.000e+00  1.000  0000000000999   1   1.00 3 1 85 2S-2P*
 4903300002001 In_III      1748.830 0.000 5.000e-01  1.000  4903300000000   1   1.00 2 1 res
 4903300003001 In_III      1625.403 0.000 1.000e+00  1.000  4903300000000   1   1.00 3 1 res
95004300000000 Sn_IV          1.000 0.000 1.000e+00  1.000  0000000000999   1   1.00 2 1 85 2S-2P*
 5004300002001 Sn_IV       1437.527 0.000 5.000e-01  1.000  5004300000000   1   1.00 2 1 res
 5004300003001 Sn_IV       1314.539 0.000 1.000e+00  1.000  5004300000000   1   1.00 3 1 res
95105300000000 Sb_V           1.000 0.000 1.000e+00  1.000  0000000000999   1   1.00 2 1 85 2S-2P*
 5105300002001 Sb_V        1226.000 0.000 5.000e-01  1.000  5105300000000   1   1.00 2 1 res
 5105300003001 Sb_V        1104.326 0.000 1.000e+00  1.000  5105300000000   1   1.00 3 1 res
95105300000000 Sb_V           1.000 0.000 1.000e+00  1.000  0000000000999   1   1.00 2 1 85 2S-2P*
 5105300002001 Sb_V        1226.000 0.000 5.000e-01  1.000  5105300000000   1   1.00 2 1 res
 5105300003001 Sb_V        1104.326 0.000 1.000e+00  1.000  5105300000000   1   1.00 3 1 res
95206300000000 Te_VI          1.000 0.000 1.000e+00  1.000  0000000000999   1   1.00 2 1 85 2S-2P*
 5206300002001 Te_VI       1071.398 0.000 5.000e-01  1.000  5206300000000   1   1.00 2 1 res
 5206300003001 Te_VI        951.022 0.000 1.000e+00  1.000  5206300000000   1   1.00 3 1 res
97901200000000 Au_I           1.000 0.000 1.000e+00  1.000  0000000000999   1   1.00 2 1 10912. 2S-2D
 7901200002001 Au_I       10912.638 0.000 1.000e+00  1.000  7901200000000   1   1.00 2 1
 7901200003001 Au_I        4663.920 0.000 8.000e-01  1.000  7901200000000   1   1.00 3 1 Br~.5?
 7901200003002 Au_I        8145.054 0.000 4.500e-01  1.000  7901200000000   1   1.00 3 2 Br~.5?
98002200000000 Hg_II          1.000 0.000 1.000e+00  1.000  0000000000999   1   1.00 2 1 2814.9 2S-2D
 8002200002001 Hg_II       2814.911 0.000 1.000e+00  1.000  8002200000000   1   1.00 2 1 
 8002200003001 Hg_II       1978.022 0.000 9.500e-01  1.000  8002200000000   1   1.00 3 1 Br~.9?
 8002200003002 Hg_II       6646.683 0.000 3.500e-02  1.000  8002200000000   1   1.00 3 2 Br~.1?
98103300000000 Tl_III         1.000 0.000 1.000e+00  1.000  0000000000999   1   1.00 3 1 1266.2 2S-2P*
 8103300002001 Tl_III      1558.630 0.000 5.000e-01  1.000  8103300000000   1   1.00 2 1 
 8103300003001 Tl_III      1266.236 0.000 1.000e+00  1.000  8103300000000   1   1.00 3 1 
98204200000000 Pb_IV          1.000 0.000 1.000e+00  1.000  0000000000999   1   1.00 2 1 1028.6 2S-2P*
 8204200002001 Pb_IV       1313.072 0.000 5.000e-01  1.000  8204200000000   1   1.00 2 1 
 8204200003001 Pb_IV       1028.611 0.000 1.000e+00  1.000  8204200000000   1   1.00 3 1 
90401200000000 Be_I           1.000 0.000 1.000e+00  1.000  0000000000999   1   1.00 2 1 4548.7 9Be: 100% log(Ne_crit)= 4.3*
 0401200002001 Be_I        4548.671 0.000 1.000e+00  1.000  0401200000000   1   1.00 2 1    0.333 - 0.00
90401300000000 Be_I           1.000 0.000 1.000e+00  1.000  0000000000999   1   1.00 3 1 4548.5
 0401300003001 Be_I        4548.538 0.000 1.000e+00  1.000  0401300000000   1   1.00 3 1  1.0 low - high Ne:
90401400000000 Be_I           1.000 0.000 1.000e+00  1.000  0000000000999   1   1.00 4 1 4548.0 log(Ne_crit)= 4.3*
 0401400004001 Be_I        4548.050 0.000 1.000e+00  1.000  0401400000000   1   1.00 4 1    1.667 - 0.00005
90401500000000 Be_I           1.000 0.000 1.000e+00  1.000  0000000000999   1   1.00 5 1 2348.6
 0401500005001 Be_I        2348.610 0.000 1.000e+00  1.000  0401500000000   1   1.00 5 1
90502200000000 B_II           1.000 0.000 1.000e+00  1.000  0000000000999   1   1.00 2 1 2677.6 10+11B: 100% log(Ne_crit)= 4.6*
 0502200002001 B_II        2677.618 0.000 1.000e+00  1.000  0502200000000   1   1.00 2 1    0.333 - 0.00
