Al0 0.000102346379952
Al1 0.233228192012
Al2 0.207023983152
Al3 0.559574136718
Al4 9.23361833904e-05
Al5 6.11263582966e-11
Al6 0.0
Al7 0.0
Al8 0.0
Al9 0.0
Al10 0.0
Al11 0.0
Al12 0.0
Al13 0.0
Ar0 0.00395914230706
Ar1 0.0182192609906
Ar2 0.703663545851
Ar3 0.26543825366
Ar4 0.00797847673654
Ar5 0.000694582772346
Ar6 5.2775815846e-07
Ar7 2.83680336846e-12
Ar8 0.0
Ar9 0.0
Ar10 0.0
Ar11 0.0
Ar12 0.0
Ar13 0.0
Ar14 0.0
Ar15 0.0
Ar16 0.0
Ar17 0.0
Ar18 0.0
B0 0.000105181922862
B1 0.128131492592
B2 0.29903540434
B3 0.572709638238
B4 0.0
B5 0.0
Be0 0.00626465941847
Be1 0.0797068893576
Be2 0.913996717167
Be3 3.57653183094e-07
Be4 0.0
C0 0.000141503802535
C1 0.0937262597595
C2 0.806887703128
C3 0.0931428635523
C4 0.00607647332693
C5 0.0
C6 0.0
Ca0 0.00017166828845
Ca1 0.0142500827237
Ca2 0.724875786917
Ca3 0.257070753162
Ca4 0.00349170273015
Ca5 0.000122993422262
Ca6 1.04873385494e-07
Ca7 8.45412432426e-13
Ca8 0.0
Ca9 0.0
Ca10 0.0
Ca11 0.0
Ca12 0.0
Ca13 0.0
Ca14 0.0
Ca15 0.0
Ca16 0.0
Ca17 0.0
Ca18 0.0
Ca19 0.0
Ca20 0.0
Cl0 5.12523480927e-05
Cl1 0.0839149281016
Cl2 0.632349785258
Cl3 0.269991786789
Cl4 0.0133937915904
Cl5 0.000283012364244
Cl6 4.7460328963e-07
Cl7 1.42965884045e-11
Cl8 0.0
Cl9 0.0
Cl10 0.0
Cl11 0.0
Cl12 0.0
Cl13 0.0
Cl14 0.0
Cl15 0.0
Cl16 0.0
Cl17 0.0
Co0 0.000810557720376
Co1 0.10639463849
Co2 0.141457495819
Co3 0.548619281379
Co4 0.198799955404
Co5 0.0039205329554
Co6 1.97391524964e-05
Co7 8.25565157224e-10
Co8 0.0
Co9 0.0
Co10 0.0
Co11 0.0
Co12 0.0
Co13 0.0
Co14 0.0
Co15 0.0
Co16 0.0
Co17 0.0
Co18 0.0
Co19 0.0
Co20 0.0
Co21 0.0
Co22 0.0
Co23 0.0
Co24 0.0
Co25 0.0
Co26 0.0
Co27 0.0
Cr0 0.000145801708512
Cr1 0.042690823052
Cr2 0.283035507449
Cr3 0.512827413605
Cr4 0.155781657767
Cr5 0.00539858299343
Cr6 0.000139510503627
Cr7 7.54229467011e-12
Cr8 0.0
Cr9 0.0
Cr10 0.0
Cr11 0.0
Cr12 0.0
Cr13 0.0
Cr14 0.0
Cr15 0.0
Cr16 0.0
Cr17 0.0
Cr18 0.0
Cr19 0.0
Cr20 0.0
Cr21 0.0
Cr22 0.0
Cr23 0.0
Cr24 0.0
Cu0 7.38642045112e-05
Cu1 0.028156116485
Cu2 0.333361642773
Cu3 0.614222414346
Cu4 0.0196070177077
Cu5 0.00459339641987
Cu6 3.61585189183e-05
Cu7 5.67147293662e-10
Cu8 0.0
Cu9 0.0
Cu10 0.0
Cu11 0.0
Cu12 0.0
Cu13 0.0
Cu14 0.0
Cu15 0.0
Cu16 0.0
Cu17 0.0
Cu18 0.0
Cu19 0.0
Cu20 0.0
Cu21 0.0
Cu22 0.0
Cu23 0.0
Cu24 0.0
Cu25 0.0
Cu26 0.0
Cu27 0.0
Cu28 0.0
Cu29 0.0
F0 0.00147135234933
F1 0.0574021808848
F2 0.921154733216
F3 0.0191814978999
F4 0.000757951107644
F5 2.0288185687e-07
F6 6.72052226576e-15
F7 0.0
F8 0.0
F9 0.0
Fe0 1.49547853344e-05
Fe1 0.0633391035732
Fe2 0.164600525909
Fe3 0.749131709848
Fe4 0.0184158328219
Fe5 0.0044814722217
Fe6 3.86220836468e-05
Fe7 1.08403980041e-09
Fe8 0.0
Fe9 0.0
Fe10 0.0
Fe11 0.0
Fe12 0.0
Fe13 0.0
Fe14 0.0
Fe15 0.0
Fe16 0.0
Fe17 0.0
Fe18 0.0
Fe19 0.0
Fe20 0.0
Fe21 0.0
Fe22 0.0
Fe23 0.0
Fe24 0.0
Fe25 0.0
Fe26 0.0
H0 0.0268815834571
H1 0.973112596423
H2 0.0
He0 0.0113222413701
He1 0.961793371087
He2 0.026856982003
K0 0.000172588696768
K1 0.0586500917689
K2 0.79578913326
K3 0.138079326612
K4 0.00707971863422
K5 0.000224262718414
K6 3.73959850384e-07
K7 1.30583012199e-12
K8 0.0
K9 0.0
K10 0.0
K11 0.0
K12 0.0
K13 0.0
K14 0.0
K15 0.0
K16 0.0
K17 0.0
K18 0.0
K19 0.0
Li0 0.000674413057528
Li1 0.983713662577
Li2 0.0154714891565
Li3 7.04000279324e-06
Mg0 0.00420038578478
Mg1 0.0975147359638
Mg2 0.883395498281
Mg3 0.0148181414104
Mg4 9.45793403539e-05
Mg5 1.5959130791e-09
Mg6 0.0
Mg7 0.0
Mg8 0.0
Mg9 0.0
Mg10 0.0
Mg11 0.0
Mg12 0.0
Mn0 4.05172452413e-05
Mn1 0.0480552359498
Mn2 0.304055364612
Mn3 0.512974071559
Mn4 0.130425502756
Mn5 0.00443374196359
Mn6 2.57877045022e-05
Mn7 7.59948134248e-09
Mn8 0.0
Mn9 0.0
Mn10 0.0
Mn11 0.0
Mn12 0.0
Mn13 0.0
Mn14 0.0
Mn15 0.0
Mn16 0.0
Mn17 0.0
Mn18 0.0
Mn19 0.0
Mn20 0.0
Mn21 0.0
Mn22 0.0
Mn23 0.0
Mn24 0.0
Mn25 0.0
N0 0.00833735487426
N1 0.136349010869
N2 0.724774647457
N3 0.129634521471
N4 0.000981681616665
N5 4.87528382481e-06
N6 0.0
N7 0.0
Na0 6.12887601542e-05
Na1 0.137632877138
Na2 0.843171428388
Na3 0.0189041080282
Na4 0.000251461439596
Na5 1.50081096611e-09
Na6 0.0
Na7 0.0
Na8 0.0
Na9 0.0
Na10 0.0
Na11 0.0
Ne0 0.00102557583056
Ne1 0.0566327568431
Ne2 0.924899386227
Ne3 0.0171617845127
Ne4 0.000256396393214
Ne5 2.20094879601e-08
Ne6 0.0
Ne7 0.0
Ne8 0.0
Ne9 0.0
Ne10 0.0
Ni0 3.29355681894e-05
Ni1 0.115451579411
Ni2 0.236283461193
Ni3 0.622954088916
Ni4 0.0192523264488
Ni5 0.00599652894914
Ni6 1.7668381673e-05
Ni7 3.11543687722e-10
Ni8 0.0
Ni9 0.0
Ni10 0.0
Ni11 0.0
Ni12 0.0
Ni13 0.0
Ni14 0.0
Ni15 0.0
Ni16 0.0
Ni17 0.0
Ni18 0.0
Ni19 0.0
Ni20 0.0
Ni21 0.0
Ni22 0.0
Ni23 0.0
Ni24 0.0
Ni25 0.0
Ni26 0.0
Ni27 0.0
Ni28 0.0
O0 0.024707564106
O1 0.130230818102
O2 0.823546854022
O3 0.0207119271659
O4 0.000830989930092
O5 5.07663731498e-07
O6 9.23086810372e-13
O7 0.0
O8 0.0
P0 8.0386159453e-05
P1 0.116971527988
P2 0.609825562333
P3 0.249441700507
P4 0.0218694664417
P5 0.00180445840439
P6 5.35840636265e-14
P7 0.0
P8 0.0
P9 0.0
P10 0.0
P11 0.0
P12 0.0
P13 0.0
P14 0.0
P15 0.0
S0 4.57672848893e-05
S1 0.0821463055239
S2 0.581741263741
S3 0.32146730631
S4 0.0141051666785
S5 0.000403649219012
S6 4.11344143264e-06
S7 0.0
S8 0.0
S9 0.0
S10 0.0
S11 0.0
S12 0.0
S13 0.0
S14 0.0
S15 0.0
S16 0.0
Sc0 5.8122565868e-05
Sc1 0.0133523143531
Sc2 0.0655955908583
Sc3 0.918094009862
Sc4 0.00278839119239
Sc5 3.57537618212e-05
Sc6 2.17626501191e-08
Sc7 0.0
Sc8 0.0
Sc9 0.0
Sc10 0.0
Sc11 0.0
Sc12 0.0
Sc13 0.0
Sc14 0.0
Sc15 0.0
Sc16 0.0
