Al0 0.000391654477843
Al1 0.710458591761
Al2 0.177249375573
Al3 0.111827701472
Al4 9.00728655401e-06
Al5 4.71960414204e-13
Al6 0.0
Al7 0.0
Al8 0.0
Al9 0.0
Al10 0.0
Al11 0.0
Al12 0.0
Al13 0.0
Ar0 0.0241719922766
Ar1 0.0968788373256
Ar2 0.835277824799
Ar3 0.0425655213717
Ar4 0.00108086040043
Ar5 1.20228869109e-05
Ar6 4.50845097901e-10
Ar7 0.0
Ar8 0.0
Ar9 0.0
Ar10 0.0
Ar11 0.0
Ar12 0.0
Ar13 0.0
Ar14 0.0
Ar15 0.0
Ar16 0.0
Ar17 0.0
Ar18 0.0
B0 0.00305240633632
B1 0.504798202342
B2 0.350334453452
B3 0.141816290986
B4 8.1428363309e-14
B5 0.0
Be0 0.104566011434
Be1 0.27128943228
Be2 0.624163108587
Be3 1.63807469333e-08
Be4 0.0
C0 0.00417922378199
C1 0.391303209916
C2 0.591563873342
C3 0.0126397239787
C4 0.00037680392179
C5 0.0
C6 0.0
Ca0 0.0065103668812
Ca1 0.120651293119
Ca2 0.815491110046
Ca3 0.0569522595188
Ca4 0.000335706991277
Ca5 1.2875807335e-06
Ca6 1.57995331794e-11
Ca7 0.0
Ca8 0.0
Ca9 0.0
Ca10 0.0
Ca11 0.0
Ca12 0.0
Ca13 0.0
Ca14 0.0
Ca15 0.0
Ca16 0.0
Ca17 0.0
Ca18 0.0
Ca19 0.0
Ca20 0.0
Cl0 0.000448831380217
Cl1 0.35579727719
Cl2 0.59869411584
Cl3 0.0434410200224
Cl4 0.00158227799522
Cl5 5.54326985159e-06
Cl6 4.72897527231e-10
Cl7 0.0
Cl8 0.0
Cl9 0.0
Cl10 0.0
Cl11 0.0
Cl12 0.0
Cl13 0.0
Cl14 0.0
Cl15 0.0
Cl16 0.0
Cl17 0.0
Co0 0.0135008830658
Co1 0.470533780602
Co2 0.278955547099
Co3 0.2011210538
Co4 0.0354720769947
Co5 0.000355503150232
Co6 2.09709118295e-07
Co7 3.06875548291e-13
Co8 0.0
Co9 0.0
Co10 0.0
Co11 0.0
Co12 0.0
Co13 0.0
Co14 0.0
Co15 0.0
Co16 0.0
Co17 0.0
Co18 0.0
Co19 0.0
Co20 0.0
Co21 0.0
Co22 0.0
Co23 0.0
Co24 0.0
Co25 0.0
Co26 0.0
Co27 0.0
Cr0 0.00387325511807
Cr1 0.234708519681
Cr2 0.594383143765
Cr3 0.145410459018
Cr4 0.0211252939587
Cr5 0.000457516329326
Cr6 1.32373029477e-06
Cr7 1.30649985906e-14
Cr8 0.0
Cr9 0.0
Cr10 0.0
Cr11 0.0
Cr12 0.0
Cr13 0.0
Cr14 0.0
Cr15 0.0
Cr16 0.0
Cr17 0.0
Cr18 0.0
Cr19 0.0
Cr20 0.0
Cr21 0.0
Cr22 0.0
Cr23 0.0
Cr24 0.0
Cu0 0.00278945347538
Cu1 0.167871375555
Cu2 0.678363899103
Cu3 0.140933620068
Cu4 0.00962043030385
Cu5 0.000323215778187
Cu6 3.45199609279e-07
Cu7 3.55489496535e-13
Cu8 0.0
Cu9 0.0
Cu10 0.0
Cu11 0.0
Cu12 0.0
Cu13 0.0
Cu14 0.0
Cu15 0.0
Cu16 0.0
Cu17 0.0
Cu18 0.0
Cu19 0.0
Cu20 0.0
Cu21 0.0
Cu22 0.0
Cu23 0.0
Cu24 0.0
Cu25 0.0
Cu26 0.0
Cu27 0.0
Cu28 0.0
Cu29 0.0
F0 0.0133073229827
F1 0.294732134603
F2 0.685840308844
F3 0.00601524699945
F4 3.38968605867e-05
F5 2.5518303131e-10
F6 0.0
F7 0.0
F8 0.0
F9 0.0
Fe0 6.46715544573e-05
Fe1 0.346171569983
Fe2 0.388078324174
Fe3 0.25456793416
Fe4 0.0108558687139
Fe5 0.000335620117366
Fe6 3.68393729139e-07
Fe7 3.28144150648e-13
Fe8 0.0
Fe9 0.0
Fe10 0.0
Fe11 0.0
Fe12 0.0
Fe13 0.0
Fe14 0.0
Fe15 0.0
Fe16 0.0
Fe17 0.0
Fe18 0.0
Fe19 0.0
Fe20 0.0
Fe21 0.0
Fe22 0.0
Fe23 0.0
Fe24 0.0
Fe25 0.0
Fe26 0.0
H0 0.128879520556
H1 0.871110336587
H2 0.0
He0 0.0699574304941
He1 0.907691415819
He2 0.0224532087664
K0 0.00188236691532
K1 0.303525666452
K2 0.676390891838
K3 0.017579182035
K4 0.000677562952914
K5 2.94687283923e-06
K6 7.94027821321e-11
K7 0.0
K8 0.0
K9 0.0
K10 0.0
K11 0.0
K12 0.0
K13 0.0
K14 0.0
K15 0.0
K16 0.0
K17 0.0
K18 0.0
K19 0.0
Li0 0.00375384759312
Li1 0.993482632262
Li2 0.00280040918251
Li3 1.51512052359e-07
Mg0 0.0198934918235
Mg1 0.39198653247
Mg2 0.585611125342
Mg3 0.00243940847223
Mg4 1.80751777344e-06
Mg5 1.03304640019e-12
Mg6 0.0
Mg7 0.0
Mg8 0.0
Mg9 0.0
Mg10 0.0
Mg11 0.0
Mg12 0.0
Mn0 0.000181058617883
Mn1 0.26406005531
Mn2 0.585747190206
Mn3 0.129772935974
Mn4 0.0197994977947
Mn5 0.000355207934514
Mn6 2.5084997692e-07
Mn7 1.29637195318e-12
Mn8 0.0
Mn9 0.0
Mn10 0.0
Mn11 0.0
Mn12 0.0
Mn13 0.0
Mn14 0.0
Mn15 0.0
Mn16 0.0
Mn17 0.0
Mn18 0.0
Mn19 0.0
Mn20 0.0
Mn21 0.0
Mn22 0.0
Mn23 0.0
Mn24 0.0
Mn25 0.0
N0 0.0775772751124
N1 0.520072301047
N2 0.384050041487
N3 0.0182204585273
N4 5.6370479876e-05
N5 2.41877762824e-08
N6 0.0
N7 0.0
Na0 0.00071479594338
Na1 0.437637837204
Na2 0.555511961716
Na3 0.00614351420961
Na4 9.95286111546e-06
Na5 1.29637195318e-12
Na6 0.0
Na7 0.0
Na8 0.0
Na9 0.0
Na10 0.0
Na11 0.0
Ne0 0.0102709624669
Ne1 0.282068870599
Ne2 0.702294093852
Ne3 0.00536890442038
Ne4 8.51826621812e-06
Ne5 9.44933618996e-12
Ne6 0.0
Ne7 0.0
Ne8 0.0
Ne9 0.0
Ne10 0.0
Ni0 0.000143845846311
Ni1 0.507823098678
Ni2 0.34487782232
Ni3 0.132724951512
Ni4 0.0138301780902
Ni5 0.000542356781359
Ni6 2.08704841023e-07
Ni7 2.78517411816e-13
Ni8 0.0
Ni9 0.0
Ni10 0.0
Ni11 0.0
Ni12 0.0
Ni13 0.0
Ni14 0.0
Ni15 0.0
Ni16 0.0
Ni17 0.0
Ni18 0.0
Ni19 0.0
Ni20 0.0
Ni21 0.0
Ni22 0.0
Ni23 0.0
Ni24 0.0
Ni25 0.0
Ni26 0.0
Ni27 0.0
Ni28 0.0
O0 0.136057939708
O1 0.485168773701
O2 0.368797321082
O3 0.00986994746344
O4 4.96993129946e-05
O5 1.96375743297e-09
O6 0.0
O7 0.0
O8 0.0
P0 0.000612579116432
P1 0.460133242744
P2 0.495093689644
P3 0.0423635793746
P4 0.00173477902462
P5 3.38262300922e-05
P6 7.66682475434e-16
P7 0.0
P8 0.0
P9 0.0
P10 0.0
P11 0.0
P12 0.0
P13 0.0
P14 0.0
P15 0.0
S0 0.00124347098095
S1 0.334652039327
S2 0.615074611657
S3 0.0480261902468
S4 0.000945402256533
S5 6.07357642752e-06
S6 5.51553530768e-09
S7 0.0
S8 0.0
S9 0.0
S10 0.0
S11 0.0
S12 0.0
S13 0.0
S14 0.0
S15 0.0
S16 0.0
Sc0 0.00197023482709
Sc1 0.132228953205
Sc2 0.240447363618
Sc3 0.62483342731
Sc4 0.00052442519702
Sc5 4.44371776664e-07
Sc6 3.4637438124e-12
Sc7 0.0
Sc8 0.0
Sc9 0.0
Sc10 0.0
Sc11 0.0
Sc12 0.0
Sc13 0.0
Sc14 0.0
Sc15 0.0
Sc16 0.0
Sc17 0.0
Sc18 0.0
Sc19 0.0
Sc20 0.0
Sc21 0.0
Si0 0.00119914123937
Si1 0.681539584982
Si2 0.273409187854
Si3 0.0404853244794
Si4 0.0033432612898
Si5 3.53463915359e-11
Si6 0.0
Si7 0.0
Si8 0.0
Si9 0.0
Si10 0.0
